secret_length,secret_special_chars,secret_has_url,StartLine,EndLine,StartColumn,EndColumn,secret_entropy,secret_letter_ratio,secret_digit_ratio,secret_upper_ratio,secret_special_ratio,secret_base64_ratio,has_prefix_aws_akid,has_prefix_github,has_prefix_slack,ctx_has_pass,ctx_has_token,ctx_has_key,ctx_has_secret,ctx_has_example,RuleID,file_extension
40,1,0,93,34,67,67,4.734183719779189,0.8,0.175,0.225,0.025,0.975,0,0,0,0,0,1,0,1,twilio-api-key,py
40,1,0,186,50,37,12,4.73418371977919,0.875,0.1,0.3,0.025,0.975,0,0,0,0,0,1,0,1,heroku-api-key,py
38,1,0,86,9,30,29,4.734512381750772,0.8421052631578947,0.13157894736842105,0.3157894736842105,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,0,generic-api-key,md
87,2,0,64,193,74,46,5.2470917715118555,0.896551724137931,0.08045977011494253,0.3793103448275862,0.022988505747126436,0.9770114942528736,0,0,0,0,1,0,0,1,jwt-token,json
33,2,0,167,31,78,28,4.6578823768686535,0.8787878787878788,0.06060606060606061,0.30303030303030304,0.06060606060606061,0.9393939393939394,0,0,0,0,0,1,0,0,stripe-api-key,md
46,1,0,108,46,64,29,4.969001629875991,0.8043478260869565,0.17391304347826086,0.3695652173913043,0.021739130434782608,0.9782608695652174,0,0,0,0,0,0,0,1,github-pat,py
38,1,0,155,66,42,47,4.40913006657708,0.8157894736842105,0.15789473684210525,0.3157894736842105,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,1,heroku-api-key,py
40,1,0,126,165,32,24,4.8219280948873635,0.875,0.1,0.325,0.025,0.975,0,0,0,0,0,1,0,1,generic-api-key,json
40,1,0,11,70,33,79,4.8219280948873635,0.825,0.15,0.275,0.025,0.975,0,0,0,0,0,1,0,1,api-key,json
80,3,0,146,65,12,61,5.218619813556232,0.7625,0.2,0.2875,0.0375,0.9625,0,0,0,0,1,0,0,0,jwt-token,Dockerfile
46,1,0,134,187,8,31,4.882045108136861,0.9347826086956522,0.043478260869565216,0.34782608695652173,0.021739130434782608,0.9782608695652174,0,0,0,0,0,0,0,1,github-pat,py
40,0,0,178,181,74,44,4.5653115322251026,0.75,0.25,0.475,0.0,1.0,0,0,0,0,0,1,1,0,api-key,yaml
37,1,0,176,35,7,44,4.411891879025521,0.7297297297297297,0.24324324324324326,0.5135135135135135,0.02702702702702703,0.972972972972973,0,0,0,0,1,0,0,1,mailchimp-access-token,md
40,0,0,168,179,22,34,4.921928094887363,0.75,0.25,0.25,0.0,1.0,0,0,0,0,1,0,0,0,sendgrid-api-token,json
77,9,1,56,17,74,17,5.20134368332727,0.7792207792207793,0.1038961038961039,0.3116883116883117,0.11688311688311688,0.961038961038961,0,0,0,0,0,0,0,0,slack-webhook-url,yml
21,3,0,175,141,9,41,3.748994803525096,0.8571428571428571,0.0,0.0,0.14285714285714285,0.8571428571428571,0,0,0,0,0,0,0,1,slack-webhook-url,py
38,1,0,54,64,28,30,4.754377842334022,0.7894736842105263,0.18421052631578946,0.39473684210526316,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,1,api-key,py
59,0,0,1,93,69,53,4.9034152949412055,0.9152542372881356,0.0847457627118644,0.3220338983050847,0.0,1.0,0,0,0,0,1,0,0,0,discord-bot-token,Dockerfile
42,1,0,99,15,37,45,4.802915339393916,0.8571428571428571,0.11904761904761904,0.30952380952380953,0.023809523809523808,0.9761904761904762,0,0,0,0,1,0,0,1,discord-bot-token,py
33,2,0,7,2,27,70,4.620151695116031,0.7575757575757576,0.18181818181818182,0.2727272727272727,0.06060606060606061,0.9393939393939394,0,0,0,0,0,1,0,1,stripe-api-key,py
74,7,0,156,32,36,15,5.1854744803476365,0.8513513513513513,0.05405405405405406,0.36486486486486486,0.0945945945945946,0.9594594594594594,0,0,0,0,0,0,0,1,slack-webhook-url,py
130,25,0,98,199,21,51,5.059239214041874,0.7153846153846154,0.03076923076923077,0.5230769230769231,0.19230769230769232,0.7692307692307693,0,0,0,0,0,1,0,1,private-key,py
59,2,0,83,160,75,63,5.28078245606816,0.7796610169491526,0.1864406779661017,0.423728813559322,0.03389830508474576,0.9661016949152542,0,0,0,0,1,0,0,0,discord-bot-token,sh
37,1,0,150,38,54,32,4.432294243948857,0.7297297297297297,0.24324324324324326,0.4864864864864865,0.02702702702702703,0.972972972972973,0,0,0,0,0,1,0,0,generic-api-key,md
59,2,0,90,59,34,31,5.166292837387425,0.8305084745762712,0.13559322033898305,0.4067796610169492,0.03389830508474576,0.9661016949152542,0,0,0,0,1,0,0,0,discord-bot-token,py
42,1,0,8,182,49,66,4.653756708287002,0.8571428571428571,0.11904761904761904,0.42857142857142855,0.023809523809523808,0.9761904761904762,0,0,0,0,1,0,0,1,mailchimp-access-token,md
17,3,0,114,54,3,6,3.2927701939369904,0.8235294117647058,0.0,0.0,0.17647058823529413,0.8235294117647058,0,0,0,0,0,0,0,1,mongodb-atlas-connection-string,py
40,0,0,78,135,31,77,4.921928094887363,0.8,0.2,0.4,0.0,1.0,0,0,0,0,0,1,0,0,generic-api-key,go
80,3,0,179,40,59,80,5.280875438448058,0.8125,0.15,0.45,0.0375,0.9625,0,0,0,0,1,0,0,0,jwt-token,env
77,8,1,47,187,34,58,5.2000467291699985,0.7402597402597403,0.15584415584415584,0.2727272727272727,0.1038961038961039,0.961038961038961,0,0,0,0,0,0,0,0,slack-webhook-url,py
38,1,0,21,51,43,66,4.859641000228759,0.8421052631578947,0.13157894736842105,0.4473684210526316,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,0,api-key,md
38,1,0,27,165,64,43,4.826874881864639,0.7105263157894737,0.2631578947368421,0.34210526315789475,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,0,twilio-api-key,md
32,2,0,99,13,22,26,4.452819531114783,0.8125,0.125,0.3125,0.0625,0.9375,0,0,0,0,0,1,0,0,stripe-api-key,sh
37,1,0,162,10,58,44,4.7025645142191275,0.8648648648648649,0.10810810810810811,0.4864864864864865,0.02702702702702703,0.972972972972973,0,0,0,0,0,1,0,1,twilio-api-key,example
42,1,0,12,194,51,26,4.814587363100419,0.9523809523809523,0.023809523809523808,0.3333333333333333,0.023809523809523808,0.9761904761904762,0,0,0,0,0,0,0,0,mongodb-atlas-connection-string,md
35,2,0,138,154,53,30,4.786425874087821,0.8,0.14285714285714285,0.3142857142857143,0.05714285714285714,0.9428571428571428,0,0,0,0,0,1,0,0,stripe-api-key,md
40,1,0,42,171,13,26,4.696439344671016,0.8,0.175,0.225,0.025,0.975,0,0,0,0,1,0,0,1,sendgrid-api-token,py
23,1,0,62,181,18,63,4.262692390839622,0.7391304347826086,0.21739130434782608,0.43478260869565216,0.043478260869565216,0.9565217391304348,0,0,0,0,1,0,0,1,aws-access-token,py
38,1,0,88,43,78,56,4.681880802803404,0.9473684210526315,0.02631578947368421,0.34210526315789475,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,1,heroku-api-key,py
40,0,0,137,88,25,54,4.871928094887363,0.725,0.275,0.425,0.0,1.0,0,0,0,0,1,0,0,0,mailchimp-access-token,ts
77,9,1,92,37,68,56,5.315043521017704,0.7402597402597403,0.14285714285714285,0.2857142857142857,0.11688311688311688,0.961038961038961,0,0,0,0,0,0,0,0,slack-webhook-url,js
40,1,0,171,123,30,55,5.003055907333277,0.875,0.1,0.275,0.025,0.975,0,0,0,0,1,0,0,1,sendgrid-api-token,py
40,0,0,184,161,53,26,4.715311532225103,0.85,0.15,0.525,0.0,1.0,0,0,0,0,1,0,0,0,mailchimp-access-token,env
82,6,0,190,67,10,57,5.081109437540056,0.8048780487804879,0.12195121951219512,0.47560975609756095,0.07317073170731707,0.926829268292683,0,0,0,0,1,0,0,1,jwt-token,md
40,1,0,162,183,27,58,4.753055907333275,0.725,0.25,0.325,0.025,0.975,0,0,0,0,1,0,0,1,discord-bot-token,py
40,1,0,65,179,26,69,4.953055907333277,0.875,0.1,0.425,0.025,0.975,0,0,0,0,0,1,0,1,twilio-api-key,yml
59,0,0,71,34,17,43,5.327475464579406,0.8305084745762712,0.1694915254237288,0.4067796610169492,0.0,1.0,0,0,0,0,1,0,0,0,discord-bot-token,ts
40,0,0,157,132,65,44,4.884183719779189,0.9,0.1,0.325,0.0,1.0,0,0,0,0,1,0,0,0,mailchimp-access-token,go
75,7,0,8,89,56,74,5.223697650692494,0.7733333333333333,0.13333333333333333,0.25333333333333335,0.09333333333333334,0.96,0,0,0,0,0,0,0,1,slack-webhook-url,yml
130,26,0,194,40,26,27,5.089809740588313,0.6384615384615384,0.1,0.5307692307692308,0.2,0.7692307692307693,0,0,0,0,0,1,0,1,private-key,py
38,1,0,127,99,55,30,4.879506460812008,0.8157894736842105,0.15789473684210525,0.2894736842105263,0.02631578947368421,0.9736842105263158,0,0,0,0,1,0,0,1,mailchimp-access-token,json
37,1,0,91,108,17,25,4.736216203349846,0.918918918918919,0.05405405405405406,0.4864864864864865,0.02702702702702703,0.972972972972973,0,0,0,0,1,0,0,1,sendgrid-api-token,py
37,1,0,4,166,10,43,4.499597622210293,0.8648648648648649,0.10810810810810811,0.4864864864864865,0.02702702702702703,0.972972972972973,0,0,0,0,0,1,0,1,generic-api-key,py
20,1,0,59,162,57,19,4.021928094887362,0.65,0.3,0.65,0.05,0.95,0,0,0,0,1,0,0,1,aws-access-token,json
23,1,0,180,31,63,47,4.349648912578752,0.7391304347826086,0.21739130434782608,0.43478260869565216,0.043478260869565216,0.9565217391304348,0,0,0,0,1,0,0,1,aws-access-token,py
17,3,0,142,44,61,60,3.2927701939369904,0.8235294117647058,0.0,0.0,0.17647058823529413,0.8235294117647058,0,0,0,0,0,1,0,0,twilio-api-key,md
74,2,0,34,172,52,51,5.43534238569457,0.7837837837837838,0.1891891891891892,0.40540540540540543,0.02702702702702703,0.972972972972973,0,0,0,0,1,0,0,0,jwt-token,js
40,0,0,163,172,44,34,4.921928094887363,0.775,0.225,0.375,0.0,1.0,0,0,0,0,0,0,0,0,mongodb-atlas-connection-string,tf
37,1,0,38,73,29,75,4.77702093319652,0.7567567567567568,0.21621621621621623,0.32432432432432434,0.02702702702702703,0.972972972972973,0,0,0,0,0,1,0,0,heroku-api-key,md
20,0,0,104,182,21,35,3.6841837197791887,0.8,0.2,0.8,0.0,1.0,1,0,0,0,1,0,0,0,aws-access-token,py
41,1,0,33,38,66,69,4.997676699687266,0.8048780487804879,0.17073170731707318,0.36585365853658536,0.024390243902439025,0.975609756097561,0,0,0,0,0,0,0,1,github-pat,py
74,7,0,15,138,37,52,5.062239136040018,0.7567567567567568,0.14864864864864866,0.36486486486486486,0.0945945945945946,0.9594594594594594,0,0,0,0,0,0,0,1,slack-webhook-url,yml
40,0,0,100,146,75,47,4.903055907333276,0.875,0.125,0.425,0.0,1.0,0,0,0,0,0,1,0,0,heroku-api-key,ts
40,0,0,175,156,18,47,4.853055907333276,0.825,0.175,0.5,0.0,1.0,0,0,0,0,0,1,0,0,twilio-api-key,py
38,1,0,129,190,64,27,4.826874881864639,0.868421052631579,0.10526315789473684,0.47368421052631576,0.02631578947368421,0.9736842105263158,0,0,0,0,1,0,0,1,sendgrid-api-token,yml
40,0,0,195,180,45,23,4.8530559073332755,0.775,0.225,0.425,0.0,1.0,0,0,0,0,0,1,0,0,generic-api-key,py
32,2,0,62,147,48,45,4.351409765557392,0.75,0.1875,0.25,0.0625,0.9375,0,0,0,0,0,1,0,0,stripe-api-key,yml
40,0,0,200,169,3,14,4.8719280948873624,0.825,0.175,0.425,0.0,1.0,0,0,0,0,1,0,0,0,mailchimp-access-token,py
40,0,0,6,125,3,44,4.953055907333277,0.85,0.15,0.4,0.0,1.0,0,0,0,0,0,1,1,0,heroku-api-key,yaml
23,1,0,92,160,41,23,4.175735869100492,0.8695652173913043,0.08695652173913043,0.5652173913043478,0.043478260869565216,0.9565217391304348,0,0,0,0,1,0,0,1,aws-access-token,yml
38,1,0,179,33,33,42,4.774243302917271,0.8157894736842105,0.15789473684210525,0.2894736842105263,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,0,generic-api-key,md
37,1,0,6,179,80,5,4.465945933079576,0.918918918918919,0.05405405405405406,0.43243243243243246,0.02702702702702703,0.972972972972973,0,0,0,0,0,1,0,0,api-key,md
40,0,0,19,112,23,4,4.715311532225103,0.9,0.1,0.525,0.0,1.0,0,0,0,0,0,1,0,0,twilio-api-key,Dockerfile
42,1,0,158,11,13,46,4.850534387012964,0.8571428571428571,0.11904761904761904,0.40476190476190477,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,1,generic-api-key,json
79,7,0,79,125,35,42,5.175157210724823,0.7848101265822784,0.12658227848101267,0.27848101265822783,0.08860759493670886,0.9620253164556962,0,0,0,0,0,0,0,1,slack-webhook-url,yml
40,1,0,181,100,15,67,4.534183719779189,0.925,0.05,0.35,0.025,0.975,0,0,0,1,0,0,0,1,postgres-password,py
37,1,0,95,158,36,15,4.5944564061110205,0.918918918918919,0.05405405405405406,0.5675675675675675,0.02702702702702703,0.972972972972973,0,0,0,0,1,0,0,1,discord-bot-token,json
38,1,0,110,51,46,16,4.826874881864639,0.8947368421052632,0.07894736842105263,0.39473684210526316,0.02631578947368421,0.9736842105263158,0,0,0,0,1,0,0,0,mailchimp-access-token,md
40,0,0,58,58,29,77,4.665311532225103,0.925,0.075,0.575,0.0,1.0,0,0,0,1,0,0,0,0,postgres-password,js
20,0,0,158,56,52,54,3.5464393446710156,0.75,0.25,0.75,0.0,1.0,1,0,0,0,1,0,0,0,aws-access-token,ts
77,9,1,54,194,47,58,5.243488001480991,0.7662337662337663,0.11688311688311688,0.3246753246753247,0.11688311688311688,0.961038961038961,0,0,0,0,0,0,1,0,slack-webhook-url,yaml
20,0,0,120,135,45,80,3.8841837197791884,0.75,0.25,0.75,0.0,1.0,1,0,0,0,1,0,0,0,aws-access-token,ts
37,1,0,108,55,14,59,4.648510460165075,0.8918918918918919,0.08108108108108109,0.5405405405405406,0.02702702702702703,0.972972972972973,0,0,0,1,0,0,0,1,postgres-password,json
20,1,0,144,76,30,41,3.7841837197791883,0.8,0.15,0.8,0.05,0.95,0,0,0,0,1,0,0,1,aws-access-token,py
20,0,0,158,56,52,54,3.8219280948873617,0.75,0.25,0.75,0.0,1.0,1,0,0,0,1,0,0,0,aws-access-token,ts
40,0,0,90,159,22,64,4.853055907333277,0.775,0.225,0.375,0.0,1.0,0,0,0,0,1,0,0,0,sendgrid-api-token,yml
44,1,0,102,112,44,61,4.743300368538956,0.7954545454545454,0.18181818181818182,0.38636363636363635,0.022727272727272728,0.9772727272727273,0,0,0,0,0,0,0,0,github-pat,md
32,2,0,10,75,68,32,4.2386085007312415,0.84375,0.09375,0.1875,0.0625,0.9375,0,0,0,0,0,1,0,0,stripe-api-key,ts
41,1,0,146,73,48,55,4.589020906951572,0.8292682926829268,0.14634146341463414,0.4634146341463415,0.024390243902439025,0.975609756097561,0,0,0,0,0,0,0,1,github-pat,py
42,1,0,54,14,76,19,4.683402243949777,0.8571428571428571,0.11904761904761904,0.2857142857142857,0.023809523809523808,0.9761904761904762,0,0,0,0,1,0,0,1,mailchimp-access-token,yml
46,1,0,121,106,68,7,4.68162595707439,0.8695652173913043,0.10869565217391304,0.32608695652173914,0.021739130434782608,0.9782608695652174,0,0,0,0,0,0,0,1,github-pat,md
38,1,0,44,2,6,72,4.754377842334022,0.8421052631578947,0.13157894736842105,0.3684210526315789,0.02631578947368421,0.9736842105263158,0,0,0,1,0,0,0,1,postgres-password,py
20,1,0,68,68,36,1,3.8841837197791884,0.65,0.3,0.65,0.05,0.95,0,0,0,0,1,0,0,1,aws-access-token,py
42,1,0,183,132,37,11,4.660058196536774,0.8809523809523809,0.09523809523809523,0.2619047619047619,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,0,api-key,md
77,9,1,77,154,37,56,5.294139099271771,0.7662337662337663,0.11688311688311688,0.2857142857142857,0.11688311688311688,0.961038961038961,0,0,0,0,0,0,0,0,slack-webhook-url,tf
40,1,0,2,72,34,35,4.8153115322251026,0.875,0.1,0.425,0.025,0.975,0,0,0,0,1,0,0,1,sendgrid-api-token,py
38,1,0,69,30,26,47,4.668980145022534,0.9210526315789473,0.05263157894736842,0.4473684210526316,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,1,heroku-api-key,json
41,1,0,64,28,56,67,4.589020906951572,0.8536585365853658,0.12195121951219512,0.4146341463414634,0.024390243902439025,0.975609756097561,0,0,0,0,0,0,0,1,github-pat,yml
37,1,0,19,31,71,16,4.499597622210292,0.8108108108108109,0.16216216216216217,0.4594594594594595,0.02702702702702703,0.972972972972973,0,0,0,0,0,1,0,1,heroku-api-key,json
33,2,0,47,126,9,16,4.741363816328152,0.8181818181818182,0.12121212121212122,0.24242424242424243,0.06060606060606061,0.9393939393939394,0,0,0,0,0,1,0,1,stripe-api-key,md
42,1,0,172,138,15,76,4.784941827437644,0.8333333333333334,0.14285714285714285,0.2857142857142857,0.023809523809523808,0.9761904761904762,0,0,0,1,0,0,0,1,postgres-password,md
37,1,0,168,50,52,36,4.628108095241738,0.9459459459459459,0.02702702702702703,0.6216216216216216,0.02702702702702703,0.972972972972973,0,0,0,0,1,0,0,1,discord-bot-token,md
42,1,0,143,20,20,74,4.898153434632012,0.7857142857142857,0.19047619047619047,0.35714285714285715,0.023809523809523808,0.9761904761904762,0,0,0,0,0,0,0,0,mongodb-atlas-connection-string,md
40,0,0,182,28,4,19,4.884183719779189,0.875,0.125,0.375,0.0,1.0,0,0,0,0,0,1,0,0,api-key,py
32,2,0,167,118,3,49,4.515319531114783,0.8125,0.125,0.46875,0.0625,0.9375,0,0,0,0,0,1,0,1,stripe-api-key,py
25,1,0,167,173,4,7,4.103465189601646,0.76,0.2,0.4,0.04,0.96,0,0,0,0,1,0,0,0,aws-access-token,md
38,1,0,96,87,70,72,4.754377842334022,0.8157894736842105,0.15789473684210525,0.2894736842105263,0.02631578947368421,0.9736842105263158,0,0,0,1,0,0,0,1,postgres-password,py
40,1,0,25,49,45,69,4.971928094887362,0.775,0.2,0.325,0.025,0.975,0,1,0,0,0,0,0,0,github-pat,yml
37,1,0,113,7,20,8,4.560804716980303,0.8648648648648649,0.10810810810810811,0.5405405405405406,0.02702702702702703,0.972972972972973,0,0,0,0,1,0,0,1,discord-bot-token,yml
37,1,0,122,151,21,25,4.756618568273181,0.7837837837837838,0.1891891891891892,0.43243243243243246,0.02702702702702703,0.972972972972973,0,0,0,0,0,1,0,1,generic-api-key,json
20,0,0,153,36,17,54,3.8841837197791884,0.9,0.1,0.9,0.0,1.0,1,0,0,0,1,0,0,0,aws-access-token,yml
118,25,0,175,86,49,26,5.106042020770439,0.6694915254237288,0.06779661016949153,0.4152542372881356,0.211864406779661,0.7796610169491526,0,0,0,0,0,1,0,0,private-key,json
42,1,0,36,27,51,35,4.6061376606679545,0.7857142857142857,0.19047619047619047,0.35714285714285715,0.023809523809523808,0.9761904761904762,0,0,0,0,1,0,0,0,sendgrid-api-token,md
21,1,0,192,136,76,66,4.201841232302569,0.5714285714285714,0.38095238095238093,0.3333333333333333,0.047619047619047616,0.9523809523809523,0,0,0,0,1,0,0,0,aws-access-token,md
38,1,0,75,30,55,5,4.80700942128139,0.7631578947368421,0.21052631578947367,0.2894736842105263,0.02631578947368421,0.9736842105263158,0,0,0,0,1,0,0,1,mailchimp-access-token,yml
37,1,0,83,20,58,3,4.810672622327237,0.8648648648648649,0.10810810810810811,0.5675675675675675,0.02702702702702703,0.972972972972973,0,0,0,0,0,1,0,0,twilio-api-key,md
42,1,0,164,7,79,2,4.737322779818596,0.7857142857142857,0.19047619047619047,0.3333333333333333,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,1,heroku-api-key,json
59,1,0,153,49,44,67,5.1279087271079264,0.8813559322033898,0.1016949152542373,0.423728813559322,0.01694915254237288,0.9830508474576272,0,0,0,0,1,0,0,0,discord-bot-token,go
42,1,0,112,160,62,63,4.814587363100419,0.8333333333333334,0.14285714285714285,0.2619047619047619,0.023809523809523808,0.9761904761904762,0,0,0,0,1,0,0,1,mailchimp-access-token,yml
32,2,0,150,72,15,39,4.476409765557392,0.71875,0.21875,0.34375,0.0625,0.9375,0,0,0,0,0,1,0,1,stripe-api-key,example
40,0,0,63,29,70,61,4.715311532225103,0.85,0.15,0.45,0.0,1.0,0,0,0,0,0,1,0,0,generic-api-key,yml
42,1,0,174,48,9,24,4.653756708287001,0.7619047619047619,0.21428571428571427,0.2857142857142857,0.023809523809523808,0.9761904761904762,0,0,0,0,0,0,0,1,github-pat,json
42,1,0,122,26,75,64,4.784941827437644,0.9047619047619048,0.07142857142857142,0.42857142857142855,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,0,api-key,md
40,1,0,191,100,79,78,4.703055907333276,0.875,0.1,0.325,0.025,0.975,0,0,0,0,0,1,0,0,twilio-api-key,md
40,1,0,71,161,62,31,4.803055907333276,0.825,0.15,0.4,0.025,0.975,0,1,0,0,0,0,0,0,github-pat,tf
40,1,0,185,45,62,73,4.5964393446710154,0.875,0.1,0.35,0.025,0.975,0,0,0,0,0,1,0,1,twilio-api-key,json
33,2,0,149,21,79,77,4.620151695116031,0.6666666666666666,0.2727272727272727,0.2727272727272727,0.06060606060606061,0.9393939393939394,0,0,0,0,0,1,0,1,stripe-api-key,json
42,1,0,7,98,49,18,4.802915339393917,0.9047619047619048,0.07142857142857142,0.38095238095238093,0.023809523809523808,0.9761904761904762,0,0,0,1,0,0,0,1,postgres-password,py
40,1,0,85,96,26,3,4.903055907333275,0.85,0.125,0.45,0.025,0.975,0,0,0,0,0,1,0,1,heroku-api-key,py
79,7,0,91,8,21,47,5.105942893960766,0.8354430379746836,0.0759493670886076,0.31645569620253167,0.08860759493670886,0.9620253164556962,0,0,0,0,0,0,0,0,slack-webhook-url,md
40,1,0,46,30,25,20,4.68418371977919,0.8,0.175,0.375,0.025,0.975,0,0,0,0,0,0,0,1,mongodb-atlas-connection-string,py
23,1,0,183,188,30,12,4.349648912578752,0.7391304347826086,0.21739130434782608,0.43478260869565216,0.043478260869565216,0.9565217391304348,0,0,0,0,1,0,0,0,aws-access-token,md
42,1,0,22,197,75,49,4.671730220243275,0.9047619047619048,0.07142857142857142,0.2619047619047619,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,1,heroku-api-key,yml
21,3,0,69,109,17,41,3.748994803525096,0.8571428571428571,0.0,0.0,0.14285714285714285,0.8571428571428571,0,0,0,0,1,0,0,1,sendgrid-api-token,py
42,1,0,172,138,15,76,4.784941827437644,0.8333333333333334,0.14285714285714285,0.2857142857142857,0.023809523809523808,0.9761904761904762,0,0,0,1,0,0,0,1,postgres-password,json
15,2,0,66,175,21,58,3.1068905956085184,0.8666666666666667,0.0,0.0,0.13333333333333333,0.8666666666666667,0,0,0,0,0,0,0,1,github-pat,py
20,1,0,96,168,78,75,3.7841837197791883,0.75,0.2,0.75,0.05,0.95,0,0,0,0,1,0,0,1,aws-access-token,py
37,1,0,107,151,38,69,4.540402352056966,0.8918918918918919,0.08108108108108109,0.5135135135135135,0.02702702702702703,0.972972972972973,0,0,0,0,0,1,0,0,api-key,md
37,1,0,20,38,7,46,4.553651676264346,0.8918918918918919,0.08108108108108109,0.5135135135135135,0.02702702702702703,0.972972972972973,0,0,0,0,0,1,0,1,api-key,py
40,0,0,27,161,68,20,4.921928094887363,0.825,0.175,0.35,0.0,1.0,0,0,0,1,0,0,0,0,postgres-password,ts
40,1,0,114,5,69,66,4.753055907333276,0.875,0.1,0.375,0.025,0.975,0,0,0,0,0,1,0,0,heroku-api-key,md
32,2,0,102,65,6,29,4.5625,0.8125,0.125,0.28125,0.0625,0.9375,0,0,0,0,0,1,0,0,stripe-api-key,py
23,1,0,147,81,24,29,4.262692390839622,0.8260869565217391,0.13043478260869565,0.5217391304347826,0.043478260869565216,0.9565217391304348,0,0,0,0,1,0,0,1,aws-access-token,py
40,0,0,144,93,24,58,4.871928094887363,0.875,0.125,0.35,0.0,1.0,0,0,0,1,0,0,0,0,postgres-password,tf
59,0,0,14,172,80,62,5.09401042202318,0.8135593220338984,0.1864406779661017,0.4406779661016949,0.0,1.0,0,0,0,0,1,0,0,0,discord-bot-token,json
42,1,0,103,47,63,18,5.041010577489155,0.8571428571428571,0.11904761904761904,0.3333333333333333,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,0,api-key,md
37,1,0,40,95,38,35,4.777020933196519,0.7837837837837838,0.1891891891891892,0.43243243243243246,0.02702702702702703,0.972972972972973,0,0,0,0,1,0,0,0,sendgrid-api-token,md
83,2,0,31,35,36,26,5.347518798634345,0.8795180722891566,0.0963855421686747,0.40963855421686746,0.024096385542168676,0.9759036144578314,0,0,0,0,1,0,0,1,jwt-token,py
42,1,0,117,30,68,58,4.802915339393916,0.8333333333333334,0.14285714285714285,0.3333333333333333,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,1,api-key,py
38,1,0,100,64,65,21,4.80700942128139,0.7105263157894737,0.2631578947368421,0.3684210526315789,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,1,api-key,yml
25,1,0,44,175,36,27,4.213660689688185,0.84,0.12,0.48,0.04,0.96,0,0,0,0,1,0,0,1,aws-access-token,yml
118,20,0,90,136,68,13,5.07129739814239,0.6694915254237288,0.11016949152542373,0.4576271186440678,0.1694915254237288,0.7796610169491526,0,0,0,0,0,1,0,0,private-key,Dockerfile
87,5,0,88,86,68,52,5.375198059186875,0.7931034482758621,0.14942528735632185,0.42528735632183906,0.05747126436781609,0.9425287356321839,0,0,0,0,1,0,0,1,jwt-token,py
17,3,0,169,32,78,72,3.2927701939369904,0.8235294117647058,0.0,0.0,0.17647058823529413,0.8235294117647058,0,0,0,0,1,0,0,1,mailchimp-access-token,json
37,1,0,141,44,30,67,4.425141203232901,0.8918918918918919,0.08108108108108109,0.4864864864864865,0.02702702702702703,0.972972972972973,0,0,0,1,0,0,0,1,postgres-password,example
37,1,0,18,129,48,50,4.5944564061110205,0.8378378378378378,0.13513513513513514,0.5405405405405406,0.02702702702702703,0.972972972972973,0,0,0,0,1,0,0,0,sendgrid-api-token,md
25,1,0,147,184,79,54,4.293660689688184,0.76,0.2,0.4,0.04,0.96,0,0,0,0,1,0,0,1,aws-access-token,py
32,2,0,128,157,10,45,4.413909765557392,0.71875,0.21875,0.375,0.0625,0.9375,0,0,0,0,0,1,0,1,stripe-api-key,py
130,23,0,88,67,3,11,5.052164717591536,0.7076923076923077,0.05384615384615385,0.5,0.17692307692307693,0.7692307692307693,0,0,0,0,0,1,0,1,private-key,py
38,1,0,123,55,46,22,4.681880802803404,0.8157894736842105,0.15789473684210525,0.2631578947368421,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,1,twilio-api-key,md
85,1,0,40,68,27,3,5.556104759514399,0.8588235294117647,0.12941176470588237,0.4117647058823529,0.011764705882352941,0.9882352941176471,0,0,0,0,1,0,0,1,jwt-token,example
80,2,0,133,155,28,76,5.3841837197791875,0.8875,0.0875,0.5125,0.025,0.975,0,0,0,0,1,0,0,0,jwt-token,js
38,1,0,139,34,54,20,4.4912199475971795,0.9210526315789473,0.05263157894736842,0.3157894736842105,0.02631578947368421,0.9736842105263158,0,0,0,0,1,0,0,1,sendgrid-api-token,py
59,1,0,180,150,73,22,5.0351854222431935,0.8305084745762712,0.15254237288135594,0.4915254237288136,0.01694915254237288,0.9830508474576272,0,0,0,0,1,0,0,0,discord-bot-token,py
17,3,0,18,120,74,7,3.2927701939369904,0.8235294117647058,0.0,0.0,0.17647058823529413,0.8235294117647058,0,0,0,0,0,1,0,1,twilio-api-key,py
