secret_length,secret_special_chars,secret_has_url,StartLine,EndLine,StartColumn,EndColumn,secret_entropy,secret_letter_ratio,secret_digit_ratio,secret_upper_ratio,secret_special_ratio,secret_base64_ratio,has_prefix_aws_akid,has_prefix_github,has_prefix_slack,ctx_has_pass,ctx_has_token,ctx_has_key,ctx_has_secret,ctx_has_example,RuleID,file_extension
32,2,0,39,108,26,56,4.25,0.8125,0.125,0.3125,0.0625,0.9375,0,0,0,0,0,1,0,0,13,9
40,0,0,75,180,52,5,4.8719280948873624,0.8,0.2,0.35,0.0,1.0,0,0,0,0,0,1,0,0,14,3
40,0,0,74,13,38,13,4.871928094887363,0.9,0.1,0.525,0.0,1.0,0,0,0,0,0,1,0,0,3,8
40,0,0,173,120,33,35,4.543942707918269,0.8,0.2,0.4,0.0,1.0,0,0,0,0,0,1,0,0,14,4
40,1,0,21,143,31,76,4.953055907333276,0.875,0.1,0.325,0.025,0.975,0,1,0,0,0,0,0,0,4,4
40,0,0,62,70,16,31,4.971928094887364,0.825,0.175,0.475,0.0,1.0,0,0,0,0,1,0,0,0,7,7
40,0,0,62,157,49,72,4.446439344671015,0.9,0.1,0.4,0.0,1.0,0,0,0,0,1,0,0,0,7,7
20,0,0,37,78,9,67,4.021928094887362,0.85,0.15,0.85,0.0,1.0,1,0,0,0,1,0,0,0,1,9
40,0,0,29,81,63,21,4.803055907333276,0.9,0.1,0.425,0.0,1.0,0,0,0,0,1,0,0,0,11,7
37,1,0,27,160,30,29,4.756618568273184,0.8378378378378378,0.13513513513513514,0.3783783783783784,0.02702702702702703,0.972972972972973,0,0,0,0,0,0,0,1,8,5
35,2,0,87,29,31,6,4.672140159802106,0.8,0.14285714285714285,0.17142857142857143,0.05714285714285714,0.9428571428571428,0,0,0,0,0,1,0,1,13,2
40,1,0,70,196,79,73,4.634183719779189,0.95,0.025,0.375,0.025,0.975,0,0,0,0,0,1,0,1,3,2
40,1,0,47,162,45,54,4.734183719779188,0.875,0.1,0.3,0.025,0.975,0,0,0,0,1,0,0,0,7,6
87,2,0,42,150,47,65,5.2414570014466495,0.8850574712643678,0.09195402298850575,0.2988505747126437,0.022988505747126436,0.9770114942528736,0,0,0,0,1,0,0,1,6,5
40,0,0,109,196,74,34,4.821928094887363,0.7,0.3,0.4,0.0,1.0,0,0,0,0,0,1,0,0,0,7
40,0,0,166,124,55,13,4.871928094887363,0.825,0.175,0.3,0.0,1.0,0,0,0,0,0,1,0,0,0,12
40,0,0,156,80,41,5,5.021928094887364,0.8,0.2,0.35,0.0,1.0,0,0,0,0,0,1,0,0,3,12
20,0,0,192,102,15,80,3.5841837197791886,0.7,0.3,0.7,0.0,1.0,1,0,0,0,1,0,0,0,1,7
42,1,0,1,126,11,39,4.898153434632013,0.8095238095238095,0.16666666666666666,0.3333333333333333,0.023809523809523808,0.9761904761904762,0,0,0,0,0,0,0,0,4,6
80,3,0,149,195,53,72,5.409183719779187,0.8,0.1625,0.3875,0.0375,0.9625,0,0,0,0,1,0,0,0,6,12
35,2,0,135,180,15,59,4.729283016944963,0.8571428571428571,0.08571428571428572,0.34285714285714286,0.05714285714285714,0.9428571428571428,0,0,0,0,0,1,0,1,13,12
80,2,0,79,141,24,64,5.434183719779187,0.85,0.125,0.525,0.025,0.975,0,0,0,0,1,0,0,0,6,4
40,1,0,142,178,28,16,4.6030559073332755,0.875,0.1,0.425,0.025,0.975,0,1,0,0,0,0,0,0,4,12
38,1,0,52,143,17,46,4.543851526544547,0.7894736842105263,0.18421052631578946,0.2631578947368421,0.02631578947368421,0.9736842105263158,0,0,0,0,0,0,0,0,8,6
40,1,0,110,199,67,21,4.8530559073332755,0.9,0.075,0.4,0.025,0.975,0,0,0,0,0,1,0,1,3,7
38,1,0,57,31,40,5,4.418722908066561,0.8157894736842105,0.15789473684210525,0.34210526315789475,0.02631578947368421,0.9736842105263158,0,0,0,1,0,0,0,1,9,7
37,1,0,34,72,4,9,4.810672622327237,0.8378378378378378,0.13513513513513514,0.43243243243243246,0.02702702702702703,0.972972972972973,0,0,0,1,0,0,0,1,9,7
40,1,0,26,74,46,33,5.003055907333277,0.85,0.125,0.4,0.025,0.975,0,0,0,0,1,0,0,1,11,12
130,25,0,97,53,47,41,5.2234313522568465,0.6692307692307692,0.07692307692307693,0.4230769230769231,0.19230769230769232,0.7692307692307693,0,0,0,0,0,1,0,1,10,7
118,24,0,21,150,30,65,5.186987944366144,0.635593220338983,0.11016949152542373,0.4576271186440678,0.2033898305084746,0.7796610169491526,0,0,0,0,0,1,0,0,10,10
38,1,0,143,152,56,68,4.879506460812008,0.7105263157894737,0.2631578947368421,0.2894736842105263,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,1,14,5
40,0,0,101,23,30,25,4.734183719779189,0.875,0.125,0.475,0.0,1.0,0,0,0,0,0,1,0,0,5,9
33,2,0,27,110,49,21,4.4154581344444095,0.7272727272727273,0.21212121212121213,0.3939393939393939,0.06060606060606061,0.9393939393939394,0,0,0,0,0,1,0,1,13,7
40,0,0,182,78,59,53,4.753055907333276,0.8,0.2,0.425,0.0,1.0,0,0,0,1,0,0,0,0,9,5
37,1,0,157,44,71,73,4.993237149412737,0.918918918918919,0.05405405405405406,0.5135135135135135,0.02702702702702703,0.972972972972973,0,0,0,1,0,0,0,0,9,6
80,3,0,34,172,52,51,5.4153115322250995,0.8125,0.15,0.3625,0.0375,0.9625,0,0,0,0,1,0,0,0,6,4
40,1,0,113,92,10,11,4.665311532225103,0.85,0.125,0.3,0.025,0.975,0,0,0,0,0,1,0,1,0,6
40,0,0,103,184,20,79,4.903055907333276,0.775,0.225,0.35,0.0,1.0,0,0,0,0,1,0,0,0,7,3
40,0,0,123,61,22,42,4.634183719779189,0.875,0.125,0.5,0.0,1.0,0,0,0,0,0,1,0,0,0,8
118,21,0,105,98,65,40,5.166730660251203,0.6779661016949152,0.09322033898305085,0.4152542372881356,0.17796610169491525,0.7796610169491526,0,0,0,0,0,1,1,0,10,11
32,2,0,44,118,43,38,4.625,0.78125,0.15625,0.40625,0.0625,0.9375,0,0,0,0,0,1,0,1,13,6
40,0,0,56,99,34,44,4.73418371977919,0.85,0.15,0.55,0.0,1.0,0,0,0,0,0,1,0,0,3,4
40,0,0,82,10,7,68,4.703055907333276,0.8,0.2,0.5,0.0,1.0,0,0,0,0,0,0,0,0,8,1
40,1,0,109,162,34,78,4.884183719779189,0.85,0.125,0.475,0.025,0.975,0,1,0,0,0,0,0,0,4,0
130,26,0,124,191,46,8,5.14524060582315,0.6538461538461539,0.08461538461538462,0.49230769230769234,0.2,0.7692307692307693,0,0,0,0,0,1,0,1,10,7
40,0,0,40,34,68,53,4.703055907333275,0.925,0.075,0.4,0.0,1.0,0,0,0,0,0,1,0,0,5,0
85,5,0,26,124,36,19,5.3959913421680845,0.8588235294117647,0.08235294117647059,0.4470588235294118,0.058823529411764705,0.9411764705882353,0,0,0,0,1,0,0,1,6,7
77,9,1,160,74,36,51,5.105954359068224,0.7532467532467533,0.12987012987012986,0.35064935064935066,0.11688311688311688,0.961038961038961,0,0,0,0,0,0,0,0,12,9
42,1,0,193,183,4,58,4.347691161328113,0.8809523809523809,0.09523809523809523,0.2619047619047619,0.023809523809523808,0.9761904761904762,0,0,0,0,1,0,0,1,11,5
40,0,0,155,95,46,52,4.803055907333277,0.875,0.125,0.425,0.0,1.0,0,0,0,1,0,0,0,0,9,9
37,1,0,29,12,42,46,4.993237149412737,0.8378378378378378,0.13513513513513514,0.5135135135135135,0.02702702702702703,0.972972972972973,0,0,0,0,0,1,0,1,5,6
40,0,0,116,67,62,27,4.753055907333276,0.85,0.15,0.475,0.0,1.0,0,0,0,1,0,0,0,0,9,7
38,1,0,3,102,56,72,4.83977553964551,0.8421052631578947,0.13157894736842105,0.2631578947368421,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,1,3,7
40,0,0,29,153,24,52,4.684183719779189,0.875,0.125,0.325,0.0,1.0,0,0,0,0,1,0,0,0,7,4
37,1,0,145,14,20,39,4.682162149295792,0.8378378378378378,0.13513513513513514,0.40540540540540543,0.02702702702702703,0.972972972972973,0,0,0,0,1,0,0,1,2,6
40,1,0,83,98,67,6,5.053055907333276,0.825,0.15,0.35,0.025,0.975,0,0,0,0,0,1,0,1,5,7
40,0,0,171,86,75,75,4.73418371977919,0.925,0.075,0.475,0.0,1.0,0,0,0,0,0,1,0,0,3,7
20,0,0,51,81,68,73,3.884183719779189,0.7,0.3,0.7,0.0,1.0,1,0,0,0,1,0,0,0,1,7
23,1,0,176,58,73,55,4.262692390839622,0.8260869565217391,0.13043478260869565,0.5217391304347826,0.043478260869565216,0.9565217391304348,0,0,0,0,1,0,0,1,1,5
40,0,0,98,11,66,8,4.853055907333276,0.8,0.2,0.4,0.0,1.0,0,0,0,0,0,1,0,0,14,7
40,0,0,131,113,24,59,4.653055907333275,0.775,0.225,0.525,0.0,1.0,0,0,0,1,0,0,0,0,9,4
40,0,0,86,83,9,39,4.73418371977919,0.875,0.125,0.325,0.0,1.0,0,0,0,0,0,1,0,0,14,4
74,7,0,69,200,53,47,5.309058899641241,0.7432432432432432,0.16216216216216217,0.35135135135135137,0.0945945945945946,0.9594594594594594,0,0,0,0,0,0,0,1,12,7
40,1,0,7,173,8,73,4.671928094887363,0.925,0.05,0.35,0.025,0.975,0,0,0,1,0,0,0,1,9,5
37,1,0,125,144,34,13,4.831074987250574,0.7837837837837838,0.1891891891891892,0.40540540540540543,0.02702702702702703,0.972972972972973,0,0,0,0,0,0,0,1,8,7
40,0,0,192,105,26,22,4.88418371977919,0.9,0.1,0.425,0.0,1.0,0,0,0,0,0,1,0,0,14,4
40,0,0,40,11,13,49,4.971928094887363,0.85,0.15,0.45,0.0,1.0,0,0,0,0,0,0,0,0,8,1
130,25,0,71,124,19,42,5.04576729154562,0.6461538461538462,0.1,0.4846153846153846,0.19230769230769232,0.7692307692307693,0,0,0,0,0,1,0,1,10,7
38,1,0,56,147,75,34,4.754377842334021,0.868421052631579,0.10526315789473684,0.2894736842105263,0.02631578947368421,0.9736842105263158,0,0,0,0,0,0,0,1,8,5
38,1,0,112,125,76,51,4.662015342220155,0.8947368421052632,0.07894736842105263,0.34210526315789475,0.02631578947368421,0.9736842105263158,0,0,0,1,0,0,0,1,9,5
40,0,0,97,41,26,28,4.971928094887364,0.875,0.125,0.55,0.0,1.0,0,0,0,0,0,1,0,0,14,4
59,2,0,58,103,12,55,5.246884150983416,0.8305084745762712,0.13559322033898305,0.3559322033898305,0.03389830508474576,0.9661016949152542,0,0,0,0,1,0,0,0,2,0
40,1,0,160,177,42,70,4.734183719779189,0.9,0.075,0.35,0.025,0.975,0,0,0,0,1,0,0,0,2,6
40,0,0,10,21,60,60,4.68418371977919,0.9,0.1,0.5,0.0,1.0,0,0,0,0,0,1,0,0,3,4
40,1,0,146,121,56,13,4.753055907333277,0.875,0.1,0.275,0.025,0.975,0,1,0,0,0,0,0,0,4,0
82,3,0,85,103,34,36,5.389453492602789,0.7926829268292683,0.17073170731707318,0.4878048780487805,0.036585365853658534,0.9634146341463414,0,0,0,0,1,0,0,1,6,7
38,1,0,171,157,76,55,4.754377842334022,0.8157894736842105,0.15789473684210525,0.2894736842105263,0.02631578947368421,0.9736842105263158,0,0,0,0,1,0,0,1,11,2
35,2,0,146,63,47,30,4.764857659740294,0.8285714285714286,0.11428571428571428,0.34285714285714286,0.05714285714285714,0.9428571428571428,0,0,0,0,0,1,0,1,13,5
42,1,0,117,74,42,46,4.784941827437644,0.8095238095238095,0.16666666666666666,0.2857142857142857,0.023809523809523808,0.9761904761904762,0,0,0,1,0,0,0,1,9,7
38,1,0,169,161,10,3,4.892407118592878,0.8421052631578947,0.13157894736842105,0.3157894736842105,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,1,0,2
40,0,0,160,18,68,53,4.753055907333276,0.875,0.125,0.425,0.0,1.0,0,0,0,0,0,1,0,0,3,10
42,1,0,76,104,64,70,4.707677244155821,0.9047619047619048,0.07142857142857142,0.30952380952380953,0.023809523809523808,0.9761904761904762,0,0,0,0,0,0,0,0,8,6
79,7,0,126,68,9,31,5.1818922610493745,0.7974683544303798,0.11392405063291139,0.34177215189873417,0.08860759493670886,0.9620253164556962,0,0,0,0,0,0,0,1,12,7
32,2,0,162,66,24,80,4.538909765557392,0.75,0.1875,0.25,0.0625,0.9375,0,0,0,0,0,1,0,0,13,12
40,0,0,14,37,80,23,4.703055907333276,0.85,0.15,0.45,0.0,1.0,0,0,0,1,0,0,0,0,9,9
59,1,0,169,31,13,49,5.200191142472169,0.7796610169491526,0.2033898305084746,0.3050847457627119,0.01694915254237288,0.9830508474576272,0,0,0,0,1,0,0,0,2,9
130,26,0,121,135,60,27,5.181994260349826,0.6461538461538462,0.09230769230769231,0.4307692307692308,0.2,0.7692307692307693,0,0,0,0,0,1,0,1,10,2
32,2,0,84,184,28,36,4.476409765557392,0.84375,0.09375,0.21875,0.0625,0.9375,0,0,0,0,0,1,0,0,13,7
40,0,0,192,162,71,66,4.73418371977919,0.775,0.225,0.275,0.0,1.0,0,0,0,0,0,0,0,0,8,9
37,2,0,193,38,69,23,4.614858771034357,0.8108108108108109,0.13513513513513514,0.32432432432432434,0.05405405405405406,0.9459459459459459,0,0,0,0,0,1,0,1,13,12
38,1,0,96,87,70,72,4.754377842334022,0.8157894736842105,0.15789473684210525,0.2894736842105263,0.02631578947368421,0.9736842105263158,0,0,0,1,0,0,0,1,9,7
79,7,0,33,173,10,44,5.276952704142119,0.810126582278481,0.10126582278481013,0.3291139240506329,0.08860759493670886,0.9620253164556962,0,0,0,0,0,0,0,1,12,5
77,9,1,156,182,46,11,5.271602248706711,0.7402597402597403,0.14285714285714285,0.23376623376623376,0.11688311688311688,0.961038961038961,0,0,0,0,0,0,0,0,12,4
40,0,0,93,77,29,51,4.53418371977919,0.725,0.275,0.375,0.0,1.0,0,0,0,0,0,1,0,0,3,10
40,1,0,96,153,40,63,4.665311532225101,0.85,0.125,0.2,0.025,0.975,0,0,0,0,0,1,0,1,0,12
118,25,0,157,29,30,8,4.968891863912674,0.652542372881356,0.0847457627118644,0.4067796610169492,0.211864406779661,0.7796610169491526,0,0,0,0,0,1,0,0,10,7
37,1,0,178,150,14,67,4.831074987250575,0.8378378378378378,0.13513513513513514,0.40540540540540543,0.02702702702702703,0.972972972972973,0,0,0,0,0,1,0,1,14,7
32,2,0,31,139,17,58,4.5,0.875,0.0625,0.40625,0.0625,0.9375,0,0,0,0,0,1,0,0,13,7
75,7,0,20,190,3,62,5.201891357047166,0.7466666666666667,0.16,0.24,0.09333333333333334,0.96,0,0,0,0,0,0,0,0,12,6
40,1,0,178,36,2,25,4.73418371977919,0.85,0.125,0.45,0.025,0.975,0,1,0,0,0,0,0,0,4,5
40,0,0,194,196,39,36,4.6153115322251015,0.75,0.25,0.225,0.0,1.0,0,0,0,0,0,1,0,0,5,1
42,1,0,124,177,40,55,4.814587363100418,0.8095238095238095,0.16666666666666666,0.3333333333333333,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,1,5,7
130,24,0,22,42,39,12,5.054845606403819,0.6923076923076923,0.06153846153846154,0.4461538461538462,0.18461538461538463,0.7692307692307693,0,0,0,0,0,1,0,1,10,7
41,1,0,157,175,2,44,4.784142858171084,0.7560975609756098,0.21951219512195122,0.43902439024390244,0.024390243902439025,0.975609756097561,0,0,0,0,0,0,0,0,4,6
40,0,0,15,179,79,19,4.634183719779189,0.8,0.2,0.275,0.0,1.0,0,0,0,0,0,1,0,0,3,1
42,1,0,115,51,79,51,4.850534387012964,0.8333333333333334,0.14285714285714285,0.38095238095238093,0.023809523809523808,0.9761904761904762,0,0,0,0,0,0,0,1,4,7
40,0,0,87,137,36,10,4.903055907333276,0.875,0.125,0.525,0.0,1.0,0,0,0,0,1,0,0,0,11,10
38,1,0,126,3,18,20,4.964904158123496,0.8421052631578947,0.13157894736842105,0.39473684210526316,0.02631578947368421,0.9736842105263158,0,0,0,0,1,0,0,0,7,6
37,1,0,175,60,7,41,4.628108095241737,0.8918918918918919,0.08108108108108109,0.4864864864864865,0.02702702702702703,0.972972972972973,0,0,0,0,1,0,0,1,11,7
37,1,0,166,139,78,7,4.648510460165075,0.8648648648648649,0.10810810810810811,0.5945945945945946,0.02702702702702703,0.972972972972973,0,0,0,0,1,0,0,1,11,7
118,22,0,193,7,69,53,5.040707224630212,0.711864406779661,0.05084745762711865,0.5084745762711864,0.1864406779661017,0.7796610169491526,0,0,0,0,0,1,0,0,10,4
40,1,0,180,41,20,8,4.465311532225103,0.9,0.075,0.425,0.025,0.975,0,0,0,0,0,0,0,1,8,5
40,1,0,41,138,51,46,4.8219280948873635,0.9,0.075,0.45,0.025,0.975,0,1,0,0,0,0,0,0,4,5
40,1,0,124,79,44,73,5.021928094887364,0.775,0.2,0.325,0.025,0.975,0,1,0,0,0,0,0,0,4,10
20,1,0,178,171,11,61,3.8841837197791884,0.7,0.25,0.7,0.05,0.95,0,0,0,0,1,0,0,1,1,5
38,1,0,136,88,56,8,4.80700942128139,0.8157894736842105,0.15789473684210525,0.34210526315789475,0.02631578947368421,0.9736842105263158,0,0,0,0,0,0,0,0,8,6
40,0,0,199,85,1,78,4.821928094887363,0.775,0.225,0.425,0.0,1.0,0,0,0,0,0,1,0,0,3,10
59,3,0,152,196,32,76,5.039008515280188,0.7288135593220338,0.22033898305084745,0.3389830508474576,0.05084745762711865,0.9491525423728814,0,0,0,0,1,0,0,0,2,9
42,1,0,164,7,79,2,4.737322779818596,0.7857142857142857,0.19047619047619047,0.3333333333333333,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,1,5,5
87,5,0,190,200,43,34,5.408011311741741,0.735632183908046,0.20689655172413793,0.367816091954023,0.05747126436781609,0.9425287356321839,0,0,0,0,1,0,0,1,6,7
79,7,0,190,159,58,30,5.333790995226589,0.7341772151898734,0.17721518987341772,0.22784810126582278,0.08860759493670886,0.9620253164556962,0,0,0,0,0,0,0,1,12,7
42,1,0,55,106,42,11,4.669352470954944,0.8809523809523809,0.09523809523809523,0.38095238095238093,0.023809523809523808,0.9761904761904762,0,0,0,0,1,0,0,1,11,7
40,0,0,77,66,4,52,4.803055907333277,0.8,0.2,0.425,0.0,1.0,0,0,0,0,0,1,0,0,5,1
20,1,0,4,61,27,52,3.721928094887362,0.8,0.15,0.8,0.05,0.95,0,0,0,0,1,0,0,1,1,12
130,23,0,169,52,53,29,5.026434117838102,0.6923076923076923,0.06923076923076923,0.5,0.17692307692307693,0.7692307692307693,0,0,0,0,0,1,0,1,10,7
42,1,0,175,181,21,52,4.975418017913834,0.7857142857142857,0.19047619047619047,0.21428571428571427,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,1,5,7
37,1,0,11,141,3,63,4.736216203349846,0.8648648648648649,0.10810810810810811,0.4594594594594595,0.02702702702702703,0.972972972972973,0,0,0,0,0,0,0,1,8,6
59,1,0,123,137,57,27,5.017904913621943,0.8813559322033898,0.1016949152542373,0.5084745762711864,0.01694915254237288,0.9830508474576272,0,0,0,0,1,0,0,0,2,3
38,1,0,154,87,13,73,4.609383763272786,0.868421052631579,0.10526315789473684,0.18421052631578946,0.02631578947368421,0.9736842105263158,0,0,0,0,1,0,0,1,11,6
46,1,0,121,106,68,7,4.68162595707439,0.8695652173913043,0.10869565217391304,0.32608695652173914,0.021739130434782608,0.9782608695652174,0,0,0,0,0,0,0,1,4,6
42,1,0,11,168,62,78,4.6420846845805,0.9047619047619048,0.07142857142857142,0.2619047619047619,0.023809523809523808,0.9761904761904762,0,0,0,0,0,0,0,1,8,5
42,1,0,27,32,37,48,4.624111172624229,0.9047619047619048,0.07142857142857142,0.35714285714285715,0.023809523809523808,0.9761904761904762,0,0,0,0,0,0,0,1,8,5
40,0,0,112,148,70,14,4.5841837197791895,0.8,0.2,0.4,0.0,1.0,0,0,0,0,1,0,0,0,11,5
40,1,0,183,147,52,31,4.8530559073332755,0.8,0.175,0.375,0.025,0.975,0,1,0,0,0,0,0,0,4,7
118,21,0,142,192,13,79,5.072498325685408,0.6694915254237288,0.1016949152542373,0.4661016949152542,0.17796610169491525,0.7796610169491526,0,0,0,0,0,1,0,0,10,10
42,1,0,14,122,36,6,4.737322779818595,0.8333333333333334,0.14285714285714285,0.38095238095238093,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,1,3,5
87,1,0,14,56,3,66,5.470194179951134,0.896551724137931,0.09195402298850575,0.4482758620689655,0.011494252873563218,0.9885057471264368,0,0,0,0,1,0,0,1,6,5
40,0,0,134,70,42,62,4.971928094887363,0.85,0.15,0.5,0.0,1.0,0,0,0,0,0,1,0,0,0,0
40,1,0,145,124,13,71,4.971928094887364,0.9,0.075,0.325,0.025,0.975,0,0,0,0,0,1,0,1,3,6
40,0,0,147,154,70,1,4.921928094887363,0.825,0.175,0.4,0.0,1.0,0,0,0,0,0,1,0,0,14,4
40,0,0,96,188,64,15,4.78418371977919,0.85,0.15,0.4,0.0,1.0,0,0,0,0,0,1,0,0,0,8
44,1,0,26,128,10,79,4.771598379853424,0.8181818181818182,0.1590909090909091,0.29545454545454547,0.022727272727272728,0.9772727272727273,0,0,0,0,0,0,0,1,4,7
37,1,0,153,45,79,64,4.810672622327237,0.8108108108108109,0.16216216216216217,0.43243243243243246,0.02702702702702703,0.972972972972973,0,0,0,0,1,0,0,1,7,7
40,0,0,165,176,2,48,4.98418371977919,0.9,0.1,0.6,0.0,1.0,0,0,0,0,0,1,0,0,0,0
77,9,1,73,9,58,75,5.297576274680737,0.7792207792207793,0.1038961038961039,0.2857142857142857,0.11688311688311688,0.961038961038961,0,0,0,0,0,0,1,0,12,11
20,0,0,40,127,22,30,3.546439344671015,0.75,0.25,0.75,0.0,1.0,1,0,0,0,1,0,0,0,1,10
44,1,0,32,168,51,2,4.9877296299517635,0.9090909090909091,0.06818181818181818,0.29545454545454547,0.022727272727272728,0.9772727272727273,0,0,0,0,0,0,0,1,4,5
77,9,1,4,169,56,4,5.0701765992998675,0.7662337662337663,0.11688311688311688,0.2597402597402597,0.11688311688311688,0.961038961038961,0,0,0,0,0,0,0,0,12,12
59,2,0,28,114,74,2,5.2596788544099145,0.7966101694915254,0.1694915254237288,0.423728813559322,0.03389830508474576,0.9661016949152542,0,0,0,0,1,0,0,0,2,5
40,0,0,91,6,3,60,4.6030559073332755,0.825,0.175,0.375,0.0,1.0,0,0,0,0,1,0,0,0,11,7
40,0,0,1,135,41,42,4.503055907333276,0.85,0.15,0.3,0.0,1.0,0,0,0,0,0,1,0,0,5,5
40,0,0,88,188,23,69,4.853055907333276,0.725,0.275,0.3,0.0,1.0,0,0,0,0,0,1,0,0,0,0
37,1,0,49,32,8,18,4.628108095241737,0.7297297297297297,0.24324324324324326,0.40540540540540543,0.02702702702702703,0.972972972972973,0,0,0,1,0,0,0,1,9,6
37,1,0,135,13,61,42,4.702564514219128,0.8918918918918919,0.08108108108108109,0.40540540540540543,0.02702702702702703,0.972972972972973,0,0,0,0,1,0,0,1,11,7
42,1,0,9,53,76,23,4.57649212500518,0.9047619047619048,0.07142857142857142,0.35714285714285715,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,0,0,6
40,1,0,4,78,3,41,4.971928094887364,0.9,0.075,0.475,0.025,0.975,0,0,0,0,1,0,0,1,11,2
20,1,0,50,111,76,18,4.021928094887362,0.7,0.25,0.7,0.05,0.95,0,0,0,0,1,0,0,1,1,7
40,0,0,78,41,23,51,4.653055907333276,0.825,0.175,0.35,0.0,1.0,0,0,0,0,0,1,0,0,14,9
80,3,0,119,119,6,24,5.324747626002144,0.85,0.1125,0.4375,0.0375,0.9625,0,0,0,0,1,0,0,0,6,7
40,1,0,119,148,76,39,4.78418371977919,0.825,0.15,0.35,0.025,0.975,0,1,0,0,0,0,1,0,4,11
32,2,0,108,199,80,20,4.390319531114783,0.78125,0.15625,0.40625,0.0625,0.9375,0,0,0,0,0,1,0,0,13,6
40,1,0,123,14,22,75,4.871928094887363,0.825,0.15,0.4,0.025,0.975,0,0,0,0,0,0,0,1,8,7
25,1,0,188,15,2,7,4.133660689688185,0.76,0.2,0.4,0.04,0.96,0,0,0,0,1,0,0,0,1,6
40,0,0,52,193,58,23,4.671928094887363,0.9,0.1,0.425,0.0,1.0,0,0,0,0,0,1,0,0,14,10
40,1,0,179,35,27,2,4.953055907333276,0.8,0.175,0.275,0.025,0.975,0,0,0,0,1,0,0,1,7,7
37,2,0,121,131,42,3,4.506750662926249,0.8378378378378378,0.10810810810810811,0.32432432432432434,0.05405405405405406,0.9459459459459459,0,0,0,0,0,1,0,1,13,7
37,1,0,108,103,25,43,4.628108095241737,0.8378378378378378,0.13513513513513514,0.4594594594594595,0.02702702702702703,0.972972972972973,0,0,0,0,0,1,0,1,0,2
38,1,0,123,55,46,22,4.681880802803404,0.8157894736842105,0.15789473684210525,0.2631578947368421,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,1,14,6
82,7,0,155,151,79,49,5.282686571844699,0.8536585365853658,0.06097560975609756,0.3780487804878049,0.08536585365853659,0.9146341463414634,0,0,0,0,1,0,0,0,6,6
38,1,0,179,156,66,75,4.681880802803404,0.7105263157894737,0.2631578947368421,0.23684210526315788,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,1,3,5
40,0,0,196,158,53,45,4.68418371977919,0.875,0.125,0.525,0.0,1.0,0,0,0,0,0,1,0,0,0,5
32,2,0,117,17,44,52,4.375,0.9375,0.0,0.40625,0.0625,0.9375,0,0,0,0,0,1,0,0,13,7
40,0,0,71,147,7,68,4.8530559073332755,0.8,0.2,0.525,0.0,1.0,0,0,0,0,1,0,0,0,7,3
77,9,1,189,141,39,70,5.128491209633285,0.7402597402597403,0.14285714285714285,0.2857142857142857,0.11688311688311688,0.961038961038961,0,0,0,0,0,0,0,0,12,7
80,2,0,72,42,47,39,5.440311532225102,0.7125,0.2625,0.3625,0.025,0.975,0,0,0,0,1,0,0,0,6,10
40,1,0,67,82,44,28,4.903055907333276,0.85,0.125,0.275,0.025,0.975,0,0,0,1,0,0,0,1,9,7
42,1,0,31,133,52,14,4.898153434632012,0.8571428571428571,0.11904761904761904,0.38095238095238093,0.023809523809523808,0.9761904761904762,0,0,0,0,1,0,0,1,7,7
23,1,0,164,173,45,33,4.229871195093384,0.8260869565217391,0.13043478260869565,0.5217391304347826,0.043478260869565216,0.9565217391304348,0,0,0,0,1,0,0,0,1,6
20,1,0,169,173,50,3,4.021928094887362,0.7,0.25,0.7,0.05,0.95,0,0,0,0,1,0,0,1,1,7
130,24,0,148,166,1,9,5.100053659816019,0.676923076923077,0.07692307692307693,0.46923076923076923,0.18461538461538463,0.7692307692307693,0,0,0,0,0,1,0,1,10,6
38,1,0,83,77,80,42,4.6093837632727865,0.8421052631578947,0.13157894736842105,0.3157894736842105,0.02631578947368421,0.9736842105263158,0,0,0,0,1,0,0,1,11,5
130,26,0,112,135,7,73,5.024575849221286,0.676923076923077,0.06153846153846154,0.49230769230769234,0.2,0.7692307692307693,0,0,0,0,0,1,0,0,10,6
87,6,0,180,80,61,10,5.360405455993738,0.8275862068965517,0.10344827586206896,0.4367816091954023,0.06896551724137931,0.9310344827586207,0,0,0,0,1,0,0,1,6,7
77,9,1,175,29,68,8,5.175369657353244,0.7142857142857143,0.16883116883116883,0.23376623376623376,0.11688311688311688,0.961038961038961,0,0,0,0,0,0,0,0,12,0
42,1,0,6,52,30,66,4.909825458338514,0.8333333333333334,0.14285714285714285,0.38095238095238093,0.023809523809523808,0.9761904761904762,0,0,0,0,0,0,0,0,8,6
